# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.066000000000000000e+03,3.553333333333333144e+01,1.000000000000000000e+00,8.591438322002512962e+01,1.002459335327148438e+02,-1.433155031268971413e+01,8.889149165153503418e+01,-2.977108431509904563e+00,-1.049734285652340927e-02,2.756814783463254568e-03,1.679644300903248011e+00,1.637575274116065627e+00
1.067000000000000000e+03,3.556666666666666998e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.013780374526977539e+02,-1.550562915520947627e+01,8.844222438335418701e+01,-2.569816085865909372e+00,-9.984115337258120740e-03,7.499227465045582575e-03,1.666031817683021554e+00,1.618566326562927316e+00
1.068000000000000000e+03,3.560000000000000142e+01,1.000000000000000000e+00,8.591438322002512962e+01,1.010452442169189453e+02,-1.513086099689381570e+01,8.826911640167236328e+01,-2.354733181647233664e+00,6.439165279231117561e-03,1.803792231300630974e-02,1.674011377091004782e+00,1.635673818343633679e+00
1.069000000000000000e+03,3.563333333333333286e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.014171190261840820e+02,-1.554471072869580439e+01,8.823611187934875488e+01,-2.363703581860477243e+00,-1.049734285652340927e-02,5.918423237851472805e-03,1.687760535057357458e+00,1.623926165248129383e+00
1.070000000000000000e+02,3.566666666666666874e+00,1.000000000000000000e+00,8.701853878001780629e+01,1.224645080566406250e+02,-3.544596927662281871e+01,7.370375633239746094e+01,1.331478244762034535e+01,6.952392798496406096e-03,-5.674141094905327254e-03,1.617695698871883137e+00,1.616732532829931124e+00
1.070000000000000000e+03,3.566666666666666430e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.028076791763305664e+02,-1.693527087884228877e+01,8.832655000686645508e+01,-2.454141709378177438e+00,-7.417977740931677201e-03,8.553096949841654598e-03,1.674102902163566720e+00,1.620814397444833244e+00
1.071000000000000000e+03,3.570000000000000284e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.039850206375122070e+02,-1.811261234002392939e+01,8.760101532936096191e+01,-1.728607031872684274e+00,5.412710240700539625e-03,1.645711808581220084e-02,1.676483937214426900e+00,1.641734407069702639e+00
1.072000000000000000e+03,3.573333333333333428e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.041931295394897461e+02,-1.832072124200146845e+01,8.727606844902038574e+01,-1.403660151532108102e+00,-1.203702541431927488e-02,5.918423237851472805e-03,1.702918689224652615e+00,1.644145192775082753e+00
1.073000000000000000e+03,3.576666666666666572e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.048049516677856445e+02,-1.893254337029736689e+01,8.675383162498474121e+01,-8.814233274964635712e-01,-8.957660298727543671e-03,-4.047936709249636694e-04,1.676253656209916176e+00,1.636613602098461628e+00
1.074000000000000000e+03,3.579999999999999716e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.054714803695678711e+02,-1.964191689440997379e+01,8.664817547798156738e+01,-8.186120028236700819e-01,1.820117605843519018e-03,9.606966434637728355e-03,1.701977416157214096e+00,1.629076088734479955e+00
1.075000000000000000e+03,3.583333333333333570e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.061895313262939453e+02,-2.031712302880566767e+01,8.676610922813415527e+01,-8.937009306458776337e-01,-8.444432779462255137e-03,3.283749525861291013e-03,1.679884679384397117e+00,1.633133846102874820e+00
1.076000000000000000e+03,3.586666666666666714e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.067286567687988281e+02,-2.085624847131055049e+01,8.646972966194152832e+01,-5.973213644532506805e-01,-8.444432779462255137e-03,1.434937911622005506e-02,1.688252062800325914e+00,1.631292857162535581e+00
1.077000000000000000e+03,3.589999999999999858e+01,1.000000000000000000e+00,8.646044083145004322e+01,1.071488513946533203e+02,-2.068841056320327709e+01,8.658261561393737793e+01,-1.221747824873347099e-01,-1.408993549138043075e-02,1.224164014662790928e-02,1.687125736492118389e+00,1.613230621086788608e+00
1.078000000000000000e+03,3.593333333333333002e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.075277881622314453e+02,-2.165537986474316767e+01,8.657274246215820312e+01,-7.003341646699254852e-01,-1.408993549138043075e-02,-4.047936709249636694e-04,1.681800279017292565e+00,1.639323945155872986e+00
1.079000000000000000e+03,3.596666666666666856e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.076851215362548828e+02,-2.181271323876660517e+01,8.625215935707092285e+01,-3.797510595826452118e-01,-9.984115337258120740e-03,8.026162207443619453e-03,1.691602290155679755e+00,1.640514198866818596e+00
1.080000000000000000e+02,3.600000000000000089e+00,1.000000000000000000e+00,8.646044083145004322e+01,1.215963058471679688e+02,-3.513586501571792553e+01,7.313258743286132812e+01,1.332785339858871509e+01,2.029630829939391146e-02,5.391488495453436794e-03,1.633682380465675266e+00,1.620013529646335604e+00
